Team Name,Week,Total_Riders_in_Top_20,Team_Mentions_Count_General,AI_Team_Mentions_Count,AI_Mentions_Count_General,Lagged_Performance
Team Sunweb,24,4,0,0,18,2
Team Sunweb,25,1,0,0,6,4
Team Sunweb,29,1,0,0,32,1
Team Sunweb,30,4,0,0,19,1
Team Sunweb,31,6,0,0,25,4
Team Sunweb,32,8,0,0,9,6
Team Sunweb,33,4,0,0,7,8
Team Sunweb,34,2,0,0,8,4
Team Sunweb,35,3,0,0,9,2
Team Sunweb,36,12,0,0,6,3
Team Sunweb,37,3,0,0,2,12
Team Sunweb,38,2,0,0,12,3
Team Sunweb,40,5,0,0,16,2
Team Sunweb,41,3,0,0,7,5
Team Sunweb,42,1,0,0,18,3
Team Sunweb,43,2,0,0,5,1
Team Sunweb,45,0,0,0,6,2
Team Telekom,11,2,0,0,23,0
Team Telekom,12,4,0,0,14,2
Team Telekom,14,1,0,0,7,4
Team Telekom,15,2,0,0,14,1
Team Telekom,16,2,0,0,16,2
Team Telekom,19,1,0,0,15,2
Team Telekom,22,1,0,0,14,1
Team Telekom,23,1,0,0,13,1
Team Telekom,24,1,0,0,18,1
Team Telekom,30,4,0,0,19,1
Team Telekom,32,1,0,0,9,4
Team Telekom,36,2,0,0,6,1
Team Telekom,39,2,0,0,9,2
Team Telekom,42,1,0,0,18,2
Team Visma - Lease a Bike,3,1,0,0,31,0
Team Visma - Lease a Bike,4,1,0,0,24,1
Team Visma - Lease a Bike,5,0,0,0,13,1
Team Visma - Lease a Bike,8,3,0,0,8,0
Team Visma - Lease a Bike,9,4,0,0,47,3
Team Visma - Lease a Bike,10,5,0,0,18,4
Team Visma - Lease a Bike,11,4,0,0,23,5
Team Visma - Lease a Bike,12,6,0,0,14,4
Team Visma - Lease a Bike,13,8,0,0,55,6
Team Visma - Lease a Bike,14,8,0,0,7,8
Team Visma - Lease a Bike,15,1,0,0,14,8
Team Visma - Lease a Bike,16,1,0,0,16,1
Team Visma - Lease a Bike,17,3,0,0,10,1
Team Visma - Lease a Bike,18,1,0,0,16,3
Team Visma - Lease a Bike,21,0,0,0,9,1
Team Visma - Lease a Bike,22,1,0,0,14,0
Team Visma - Lease a Bike,23,2,0,0,13,1
Team Visma - Lease a Bike,24,4,0,0,18,2
Team Visma - Lease a Bike,25,1,0,0,6,4
Team Visma - Lease a Bike,29,2,0,0,32,1
Team Visma - Lease a Bike,30,2,0,0,19,2
Team Visma - Lease a Bike,31,2,0,0,25,2
Team Visma - Lease a Bike,32,2,0,0,9,2
Team Visma - Lease a Bike,33,3,0,0,7,2
Team Visma - Lease a Bike,34,2,0,0,8,3
Team Visma - Lease a Bike,35,4,0,0,9,2
Team Visma - Lease a Bike,36,2,0,0,6,4
Team Visma - Lease a Bike,37,10,0,0,2,2
Team Visma - Lease a Bike,41,2,0,0,7,10
Team dsm-firmenich,29,0,0,0,32,0
Team dsm-firmenich,30,0,0,0,19,0
Team dsm-firmenich,31,0,0,0,25,0
Team dsm-firmenich,35,0,0,0,9,0
Team dsm-firmenich,36,0,0,0,6,0
Team dsm-firmenich,37,0,0,0,2,0
Team dsm-firmenich,40,1,0,0,16,0
Team dsm-firmenich PostNL,3,1,0,0,31,0
Team dsm-firmenich PostNL,4,2,0,0,24,1
Team dsm-firmenich PostNL,5,2,0,0,13,2
Team dsm-firmenich PostNL,8,2,0,0,8,2
Team dsm-firmenich PostNL,9,2,0,0,47,2
Team dsm-firmenich PostNL,10,0,0,0,18,2
Team dsm-firmenich PostNL,11,0,0,0,23,0
Team dsm-firmenich PostNL,12,0,1,1,14,0
Team dsm-firmenich PostNL,13,1,3,3,55,0
Team dsm-firmenich PostNL,14,1,0,0,7,1
Team dsm-firmenich PostNL,15,0,0,0,14,1
Team dsm-firmenich PostNL,16,2,0,0,16,0
Team dsm-firmenich PostNL,17,1,0,0,10,2
Team dsm-firmenich PostNL,18,2,0,0,16,1
Team dsm-firmenich PostNL,21,1,0,0,9,2
Team dsm-firmenich PostNL,23,0,0,0,13,1
Team dsm-firmenich PostNL,24,1,0,0,18,0
Team dsm-firmenich PostNL,25,2,0,0,6,1
Team dsm-firmenich PostNL,29,0,0,0,32,2
Team dsm-firmenich PostNL,31,1,0,0,25,0
Team dsm-firmenich PostNL,32,0,0,0,9,1
Team dsm-firmenich PostNL,33,0,0,0,7,0
Team dsm-firmenich PostNL,34,1,0,0,8,0
Team dsm-firmenich PostNL,35,1,0,0,9,1
Team dsm-firmenich PostNL,36,0,0,0,6,1
Team dsm-firmenich PostNL,37,2,0,0,2,0
Team dsm-firmenich PostNL,41,2,0,0,7,2
Telekom,9,3,0,0,47,0
Telekom,11,2,0,0,23,3
Telekom,12,5,0,0,14,2
Telekom,14,2,0,0,7,5
Telekom,15,5,0,0,14,2
Telekom,16,2,0,0,16,5
Telekom,17,1,0,0,10,2
Telekom,18,4,0,0,16,1
Telekom,19,1,0,0,15,4
Telekom,23,1,0,0,13,1
Telekom,24,2,0,0,18,1
Telekom,25,2,0,0,6,2
Telekom,26,6,0,0,34,2
Telekom,30,2,0,0,19,6
Telekom,32,1,0,0,9,2
Telekom,37,2,0,0,2,1
Telekom,39,1,0,0,9,2
Telekom,42,3,0,0,18,1
Tinkoff,8,2,0,0,8,0
Tinkoff,9,2,1,1,47,2
Tinkoff,10,2,2,2,18,2
Tinkoff,11,4,0,0,23,2
Tinkoff,12,6,0,0,14,4
Tinkoff,13,2,0,0,55,6
Tinkoff,14,1,0,0,7,2
Tinkoff,16,1,0,0,16,1
Tinkoff,17,1,0,0,10,1
Tinkoff,21,0,0,0,9,1
Tinkoff,23,2,0,0,13,0
Tinkoff,24,0,0,0,18,2
Tinkoff,29,1,0,0,32,0
Tinkoff,34,1,0,0,8,1
Tinkoff,36,4,0,0,6,1
Tinkoff,38,2,0,0,12,4
Tinkoff,39,1,0,0,9,2
Tinkoff-Saxo,9,0,0,0,47,0
Tinkoff-Saxo,10,1,0,0,18,0
Tinkoff-Saxo,11,1,0,0,23,1
Tinkoff-Saxo,12,5,0,0,14,1
Tinkoff-Saxo,13,3,0,0,55,5
Tinkoff-Saxo,14,4,0,0,7,3
Tinkoff-Saxo,15,2,0,0,14,4
Tinkoff-Saxo,17,2,0,0,10,2
Tinkoff-Saxo,18,6,0,0,16,2
Tinkoff-Saxo,22,2,0,0,14,6
Tinkoff-Saxo,24,8,0,0,18,2
Tinkoff-Saxo,25,2,0,0,6,8
Tinkoff-Saxo,30,2,0,0,19,2
Tinkoff-Saxo,31,3,0,0,25,2
Tinkoff-Saxo,32,5,0,0,9,3
Tinkoff-Saxo,35,1,0,0,9,5
Tinkoff-Saxo,37,2,0,0,2,1
Tinkoff-Saxo,40,2,0,0,16,2
Trek - Segafredo,8,3,0,0,8,0
Trek - Segafredo,9,2,0,0,47,3
Trek - Segafredo,10,5,0,0,18,2
Trek - Segafredo,11,4,0,0,23,5
Trek - Segafredo,12,9,0,0,14,4
Trek - Segafredo,13,4,0,0,55,9
Trek - Segafredo,14,2,0,0,7,4
Trek - Segafredo,15,1,0,0,14,2
Trek - Segafredo,16,3,0,0,16,1
Trek - Segafredo,17,1,0,0,10,3
Trek - Segafredo,21,1,0,0,9,1
Trek - Segafredo,23,2,0,0,13,1
Trek - Segafredo,24,2,0,0,18,2
Trek - Segafredo,29,0,0,0,32,2
Trek - Segafredo,30,2,0,0,19,0
Trek - Segafredo,31,0,0,0,25,2
Trek - Segafredo,34,2,0,0,8,0
Trek - Segafredo,36,2,0,0,6,2
Trek - Segafredo,40,1,0,0,16,2
Trek Factory Racing,9,0,2,2,47,0
Trek Factory Racing,10,2,0,0,18,0
Trek Factory Racing,11,2,1,1,23,2
Trek Factory Racing,12,5,0,0,14,2
Trek Factory Racing,13,2,0,0,55,5
Trek Factory Racing,14,3,0,0,7,2
Trek Factory Racing,15,3,0,0,14,3
Trek Factory Racing,17,2,6,6,10,3
Trek Factory Racing,18,2,0,0,16,2
Trek Factory Racing,22,1,0,0,14,2
Trek Factory Racing,24,2,0,0,18,1
Trek Factory Racing,25,8,0,0,6,2
Trek Factory Racing,30,1,0,0,19,8
Trek Factory Racing,31,3,0,0,25,1
Trek Factory Racing,32,3,0,0,9,3
Trek Factory Racing,35,0,0,0,9,3
Trek Factory Racing,37,7,0,0,2,0
Trek Factory Racing,40,3,0,0,16,7
Trek-Segafredo,8,4,0,0,8,0
Trek-Segafredo,9,9,1,1,47,4
Trek-Segafredo,10,6,0,0,18,9
Trek-Segafredo,11,10,1,1,23,6
Trek-Segafredo,12,18,0,0,14,10
Trek-Segafredo,13,11,0,0,55,18
Trek-Segafredo,14,6,0,0,7,11
Trek-Segafredo,15,1,0,0,14,6
Trek-Segafredo,16,3,0,0,16,1
Trek-Segafredo,17,6,0,0,10,3
Trek-Segafredo,18,1,0,0,16,6
Trek-Segafredo,21,5,0,0,9,1
Trek-Segafredo,22,2,0,0,14,5
Trek-Segafredo,23,3,1,1,13,2
Trek-Segafredo,24,6,0,0,18,3
Trek-Segafredo,25,1,0,0,6,6
Trek-Segafredo,28,1,1,1,32,1
Trek-Segafredo,29,2,0,0,32,1
Trek-Segafredo,30,6,0,0,19,2
Trek-Segafredo,31,6,1,1,25,6
Trek-Segafredo,32,6,0,0,9,6
Trek-Segafredo,33,5,0,0,7,6
Trek-Segafredo,34,4,0,0,8,5
Trek-Segafredo,35,5,0,0,9,4
Trek-Segafredo,36,10,0,0,6,5
Trek-Segafredo,37,4,0,0,2,10
Trek-Segafredo,38,2,0,0,12,4
Trek-Segafredo,39,2,0,0,9,2
Trek-Segafredo,40,5,0,0,16,2
Trek-Segafredo,41,5,0,0,7,5
Trek-Segafredo,42,1,0,0,18,5
Trek-Segafredo,43,2,0,0,5,1
Trek-Segafredo,45,0,0,0,6,2
U.S. Postal Service,11,3,0,0,23,0
U.S. Postal Service,24,3,0,0,18,3
UAE Team Emirates,3,2,9,9,31,0
UAE Team Emirates,4,2,0,0,24,2
UAE Team Emirates,5,0,0,0,13,2
UAE Team Emirates,8,10,2,2,8,0
UAE Team Emirates,9,14,3,3,47,10
UAE Team Emirates,10,19,1,1,18,14
UAE Team Emirates,11,17,1,1,23,19
UAE Team Emirates,12,26,0,0,14,17
UAE Team Emirates,13,16,5,5,55,26
UAE Team Emirates,14,10,0,0,7,16
UAE Team Emirates,15,3,2,0,14,10
UAE Team Emirates,16,7,0,0,16,3
UAE Team Emirates,17,12,0,0,10,7
UAE Team Emirates,18,7,2,2,16,12
UAE Team Emirates,21,8,1,1,9,7
UAE Team Emirates,22,2,0,0,14,8
UAE Team Emirates,23,8,1,1,13,2
UAE Team Emirates,24,11,2,2,18,8
UAE Team Emirates,25,3,0,0,6,11
UAE Team Emirates,28,1,3,3,32,3
UAE Team Emirates,29,7,5,5,32,1
UAE Team Emirates,30,8,0,0,19,7
UAE Team Emirates,31,14,1,1,25,8
UAE Team Emirates,32,11,0,0,9,14
UAE Team Emirates,33,8,1,1,7,11
UAE Team Emirates,34,7,3,3,8,8
UAE Team Emirates,35,9,0,0,9,7
UAE Team Emirates,36,17,1,1,6,9
UAE Team Emirates,37,16,0,0,2,17
UAE Team Emirates,38,2,3,3,12,16
UAE Team Emirates,39,0,0,0,9,2
UAE Team Emirates,40,12,0,0,16,0
UAE Team Emirates,41,8,0,0,7,12
UAE Team Emirates,42,2,2,2,18,8
UAE Team Emirates,43,0,0,0,5,2
UAE Team Emirates,45,1,1,1,6,0
UAE Team Emirates XRG,22,3,0,0,14,0
UAE Team Emirates XRG,30,2,0,0,19,3
UAE Team Emirates XRG,37,1,0,0,2,2
US Postal Service,8,2,0,0,8,0
US Postal Service,9,3,0,0,47,2
US Postal Service,10,4,0,0,18,3
US Postal Service,11,8,0,0,23,4
US Postal Service,12,5,0,0,14,8
US Postal Service,13,1,0,0,55,5
US Postal Service,14,4,0,0,7,1
US Postal Service,15,5,0,0,14,4
US Postal Service,16,2,0,0,16,5
US Postal Service,17,1,0,0,10,2
US Postal Service,18,4,0,0,16,1
US Postal Service,19,3,0,0,15,4
US Postal Service,22,1,0,0,14,3
US Postal Service,23,2,0,0,13,1
US Postal Service,24,8,0,0,18,2
US Postal Service,25,2,0,0,6,8
US Postal Service,26,8,0,0,34,2
US Postal Service,29,1,0,0,32,8
US Postal Service,30,7,0,0,19,1
US Postal Service,32,4,0,0,9,7
US Postal Service,36,2,0,0,6,4
US Postal Service,37,1,0,0,2,2
US Postal Service,39,6,0,0,9,1
US Postal Service,42,3,0,0,18,6
Unibet.com,9,0,0,0,47,0
Unibet.com,11,0,0,0,23,0
Unibet.com,12,0,0,0,14,0
Unibet.com,14,0,0,0,7,0
Unibet.com,15,0,0,0,14,0
Unibet.com,17,0,0,0,10,0
Unibet.com,18,0,0,0,16,0
Unibet.com,22,0,0,0,14,0
Unibet.com,24,0,0,0,18,0
Unibet.com,25,0,0,0,6,0
Unibet.com,30,0,0,0,19,0
Unibet.com,31,0,0,0,25,0
Unibet.com,37,0,0,0,2,0
Unibet.com,38,0,0,0,12,0
Unibet.com,42,0,0,0,18,0
Vacansoleil,13,1,0,0,55,0
Vacansoleil,14,1,0,0,7,1
Vacansoleil-DCM,8,2,0,0,8,0
Vacansoleil-DCM,9,0,0,0,47,2
Vacansoleil-DCM,10,5,0,0,18,0
Vacansoleil-DCM,11,1,0,0,23,5
Vacansoleil-DCM,12,2,0,0,14,1
Vacansoleil-DCM,13,3,0,0,55,2
Vacansoleil-DCM,14,3,0,0,7,3
Vacansoleil-DCM,16,1,0,0,16,3
Vacansoleil-DCM,17,0,0,0,10,1
Vacansoleil-DCM,21,2,0,0,9,0
Vacansoleil-DCM,23,0,0,0,13,2
Vacansoleil-DCM,24,1,0,0,18,0
Vacansoleil-DCM,29,3,0,0,32,1
Vacansoleil-DCM,30,0,0,0,19,3
Vacansoleil-DCM,31,2,0,0,25,0
Vacansoleil-DCM,33,0,0,0,7,2
Vacansoleil-DCM,36,4,0,0,6,0
Vacansoleil-DCM,37,0,0,0,2,4
Vacansoleil-DCM,39,0,0,0,9,0
Vacansoleil-DCM,40,0,0,0,16,0
Vacansoleil-DCM,41,2,0,0,7,0
Vini Caldirola,12,3,0,0,14,0
Vini Caldirola,14,1,0,0,7,3
Vini Caldirola,15,2,0,0,14,1
Vini Caldirola,17,1,0,0,10,2
Vini Caldirola,22,4,0,0,14,1
Vini Caldirola,26,4,0,0,34,4
Vini Caldirola-Sidermec,22,2,0,0,14,0
Vitalicio Seguros,10,0,0,0,18,0
Vitalicio Seguros,11,3,0,0,23,0
Vitalicio Seguros,13,0,0,0,55,3
Vitalicio Seguros,14,0,0,0,7,0
Vitalicio Seguros,15,1,0,0,14,0
Vitalicio Seguros,19,1,0,0,15,1
Vitalicio Seguros,22,1,0,0,14,1
Vitalicio Seguros,23,0,0,0,13,1
Vitalicio Seguros,25,0,0,0,6,0
Vitalicio Seguros,29,0,0,0,32,0
Vitalicio Seguros,32,1,0,0,9,0
Vitalicio Seguros,36,1,0,0,6,1
Vitalicio Seguros,37,2,0,0,2,1
Vitalicio Seguros,42,2,0,0,18,2
XDS Astana Team,4,0,0,0,24,0
XDS Astana Team,5,1,0,0,13,0
XDS Astana Team,8,1,0,0,8,1
XDS Astana Team,9,0,1,1,47,1
XDS Astana Team,10,0,1,1,18,0
XDS Astana Team,11,2,0,0,23,0
XDS Astana Team,12,0,0,0,14,2
XDS Astana Team,13,5,0,0,55,0
XDS Astana Team,14,0,0,0,7,5
XDS Astana Team,15,1,0,0,14,0
XDS Astana Team,17,1,0,0,10,1
XDS Astana Team,18,3,0,0,16,1
XDS Astana Team,22,0,0,0,14,3
XDS Astana Team,24,0,0,0,18,0
XDS Astana Team,25,1,0,0,6,0
XDS Astana Team,30,0,0,0,19,1
XDS Astana Team,31,2,0,0,25,0
XDS Astana Team,34,3,0,0,8,2
XDS Astana Team,35,1,0,0,9,3
XDS Astana Team,37,3,0,0,2,1
XDS Astana Team,41,1,0,0,7,3
iBanesto.com,9,1,0,0,47,0
iBanesto.com,11,4,0,0,23,1
iBanesto.com,12,6,0,0,14,4
iBanesto.com,14,0,0,0,7,6
iBanesto.com,15,0,0,0,14,0
iBanesto.com,16,3,0,0,16,0
iBanesto.com,17,2,0,0,10,3
iBanesto.com,18,5,0,0,16,2
iBanesto.com,19,2,0,0,15,5
iBanesto.com,22,2,0,0,14,2
iBanesto.com,23,2,0,0,13,2
iBanesto.com,24,8,0,0,18,2
iBanesto.com,26,4,0,0,34,8
iBanesto.com,30,8,0,0,19,4
iBanesto.com,32,4,0,0,9,8
iBanesto.com,36,2,0,0,6,4
iBanesto.com,37,1,0,0,2,2
iBanesto.com,39,7,0,0,9,1
iBanesto.com,42,4,0,0,18,7
iG Banesto,30,3,0,0,19,0
